Group,Run,Metric,Step,Value
2A,2A_20260530_184400_More_heads_2+_Bigger_d,loss/train,70,0.026875702664256096
2A,2A_20260530_184400_More_heads_2+_Bigger_d,loss/train,71,0.02593967877328396
2A,2A_20260530_184400_More_heads_2+_Bigger_d,loss/train,72,0.025005977600812912
2A,2A_20260530_184400_More_heads_2+_Bigger_d,loss/train,73,0.02395891770720482
2A,2A_20260530_184400_More_heads_2+_Bigger_d,loss/train,74,0.02315022610127926
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,0,0.0
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,1,0.0
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,2,0.24910394847393036
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,3,0.380952388048172
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,4,0.4630265235900879
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,5,0.5435498356819153
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,6,0.5762711763381958
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,7,0.6069881319999695
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,8,0.6392588019371033
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,9,0.6781643033027649
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,10,0.7424594163894653
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,11,0.7749853730201721
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,12,0.795918345451355
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,13,0.8050277829170227
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,14,0.8153126835823059
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,15,0.8235294222831726
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,16,0.8248388767242432
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,17,0.8283712863922119
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,18,0.8342622518539429
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,19,0.8425681591033936
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,20,0.8453006148338318
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,21,0.8488914966583252
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,22,0.8524686098098755
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,23,0.8556399941444397
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,24,0.8565585613250732
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,25,0.8582263588905334
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,26,0.8614845275878906
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,27,0.8643274903297424
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,28,0.8719601631164551
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,29,0.8806056976318359
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,30,0.8813756704330444
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,31,0.8845481276512146
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,32,0.8863570094108582
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,33,0.8901227116584778
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,34,0.8938906788825989
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,35,0.8952603936195374
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,36,0.8946752548217773
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,37,0.9002048373222351
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,38,0.8992974162101746
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,39,0.9014331698417664
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,40,0.9042459726333618
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,41,0.9052077531814575
2A,2A_20260530_184400_More_heads_2+_Bigger_d,slot_f1/dev,42,0.9064327478408813
